,from,to,Mode,fuel,route,product,weight,time_period,scenario
2043,Verden,Tromsø,Sea,Hydrogen,1,Industrial goods,2452.074933438497,2050,AVG2
2044,Tromsø,Verden,Sea,Ammonia,1,Dry bulk,343543.94674006914,2030,AVG2
2045,Tromsø,Verden,Sea,Ammonia,1,Fish,33840.58892058342,2030,AVG2
2046,Tromsø,Verden,Sea,Ammonia,1,General cargo,34.239195109869065,2030,AVG2
2047,Tromsø,Verden,Sea,Ammonia,1,Industrial goods,529.3513786395725,2030,AVG2
2048,Tromsø,Verden,Sea,Ammonia,1,Other thermo,0.7623120600233995,2030,AVG2
2049,Tromsø,Verden,Sea,Ammonia,1,Dry bulk,345031.38622014824,2040,AVG2
2050,Tromsø,Verden,Sea,Ammonia,1,Fish,40664.039998652974,2040,AVG2
2051,Tromsø,Verden,Sea,Ammonia,1,General cargo,40.322138673812354,2040,AVG2
2052,Tromsø,Verden,Sea,Ammonia,1,Industrial goods,630.7063728838708,2040,AVG2
2053,Tromsø,Verden,Sea,Ammonia,1,Other thermo,0.9140727945511916,2040,AVG2
2054,Tromsø,Verden,Sea,Ammonia,1,Dry bulk,356658.5839573689,2050,AVG2
2055,Tromsø,Verden,Sea,Ammonia,1,General cargo,49.01213418106265,2050,AVG2
2056,Tromsø,Verden,Sea,Ammonia,1,Industrial goods,775.6410339816485,2050,AVG2
2057,Tromsø,Verden,Sea,Ammonia,1,Other thermo,1.129712149752659,2050,AVG2
2058,Tromsø,Verden,Sea,Ammonia,1,Wet bulk,519340.2137704588,2050,AVG2
2059,Verden,Tromsø,Sea,Ammonia,1,Dry bulk,33155.32541761065,2030,AVG2
2060,Verden,Tromsø,Sea,Ammonia,1,Fish,557.9429588482251,2030,AVG2
2061,Verden,Tromsø,Sea,Ammonia,1,General cargo,152.93053050181172,2030,AVG2
2062,Verden,Tromsø,Sea,Ammonia,1,Industrial goods,2168.6497092714003,2030,AVG2
2063,Verden,Tromsø,Sea,Ammonia,1,Wet bulk,57.339884838325524,2030,AVG2
2064,Verden,Tromsø,Sea,Ammonia,1,Dry bulk,30730.955812151824,2040,AVG2
2065,Verden,Tromsø,Sea,Ammonia,1,Fish,471.0222699953157,2040,AVG2
2066,Verden,Tromsø,Sea,Ammonia,1,General cargo,170.675130568339,2040,AVG2
2067,Verden,Tromsø,Sea,Ammonia,1,Industrial goods,2286.447771206391,2040,AVG2
2068,Verden,Tromsø,Sea,Ammonia,1,Wet bulk,63.95305579583186,2040,AVG2
2069,Verden,Tromsø,Sea,Ammonia,1,Dry bulk,29471.91778442195,2050,AVG2
2070,Verden,Tromsø,Sea,Ammonia,1,Fish,413.6024698230584,2050,AVG2
2071,Verden,Tromsø,Sea,Ammonia,1,General cargo,183.4753595616576,2050,AVG2
2072,Verden,Tromsø,Sea,Ammonia,1,Wet bulk,68.50221846908705,2050,AVG2
2073,Oslo,Verden,Sea,LNG,1,Dry bulk,56602.97320310285,2020,AVG2
2074,Oslo,Verden,Sea,LNG,1,Fish,4307.629667345533,2020,AVG2
2075,Oslo,Verden,Sea,LNG,1,General cargo,15191.445973611972,2020,AVG2
2076,Oslo,Verden,Sea,LNG,1,Industrial goods,239319.88044745813,2020,AVG2
2077,Oslo,Verden,Sea,LNG,1,Other thermo,8599.541635064781,2020,AVG2
2078,Oslo,Verden,Sea,LNG,1,Timber,7922.568072232524,2020,AVG2
2079,Oslo,Verden,Sea,LNG,1,Wet bulk,88476.10327916032,2020,AVG2
2080,Oslo,Verden,Sea,LNG,1,Dry bulk,70645.70754331232,2025,AVG2
2081,Oslo,Verden,Sea,LNG,1,Fish,5020.227646090821,2025,AVG2
2082,Oslo,Verden,Sea,LNG,1,General cargo,18022.728093081732,2025,AVG2
2083,Oslo,Verden,Sea,LNG,1,Industrial goods,283695.6766545134,2025,AVG2
2084,Oslo,Verden,Sea,LNG,1,Other thermo,10225.626736246917,2025,AVG2
2085,Oslo,Verden,Sea,LNG,1,Timber,8590.83242944731,2025,AVG2
2086,Oslo,Verden,Sea,LNG,1,Wet bulk,104133.04389299691,2025,AVG2
2087,Verden,Oslo,Sea,LNG,1,Dry bulk,201575.45411075174,2020,AVG2
2088,Verden,Oslo,Sea,LNG,1,Fish,4093.0087008934574,2020,AVG2
2089,Verden,Oslo,Sea,LNG,1,General cargo,198860.62477340165,2020,AVG2
2090,Verden,Oslo,Sea,LNG,1,Industrial goods,450215.37412596465,2020,AVG2
2091,Verden,Oslo,Sea,LNG,1,Other thermo,109455.71555740267,2020,AVG2
2092,Verden,Oslo,Sea,LNG,1,Timber,26690.66803965196,2020,AVG2
2093,Verden,Oslo,Sea,LNG,1,Wet bulk,128314.21883913146,2020,AVG2
2094,Verden,Oslo,Sea,LNG,1,Dry bulk,227885.58487812788,2025,AVG2
2095,Verden,Oslo,Sea,LNG,1,Fish,4128.36564430742,2025,AVG2
2096,Verden,Oslo,Sea,LNG,1,General cargo,232916.0617628038,2025,AVG2
2097,Verden,Oslo,Sea,LNG,1,Industrial goods,514658.663714522,2025,AVG2
2098,Verden,Oslo,Sea,LNG,1,Other thermo,126116.70175432319,2025,AVG2
2099,Verden,Oslo,Sea,LNG,1,Timber,26216.353760871345,2025,AVG2
2100,Verden,Oslo,Sea,LNG,1,Wet bulk,133697.43897143714,2025,AVG2
2101,Oslo,Verden,Sea,Hydrogen,1,Industrial goods,336495.1361908745,2030,AVG2
2102,Oslo,Verden,Sea,Hydrogen,1,Other thermo,14759.758679462233,2040,AVG2
2103,Verden,Oslo,Sea,Hydrogen,1,Industrial goods,588537.8621734368,2030,AVG2
2104,Verden,Oslo,Sea,Hydrogen,1,Industrial goods,670194.5180577287,2040,AVG2
2105,Oslo,Verden,Sea,Ammonia,1,Dry bulk,88182.21585869769,2030,AVG2
2106,Oslo,Verden,Sea,Ammonia,1,Fish,5863.00976168002,2030,AVG2
2107,Oslo,Verden,Sea,Ammonia,1,General cargo,21384.536254173563,2030,AVG2
2108,Oslo,Verden,Sea,Ammonia,1,Other thermo,12159.397070212268,2030,AVG2
2109,Oslo,Verden,Sea,Ammonia,1,Timber,9362.145380052356,2030,AVG2
2110,Oslo,Verden,Sea,Ammonia,1,Wet bulk,122562.11721703423,2030,AVG2
2111,Oslo,Verden,Sea,Ammonia,1,Dry bulk,103687.30335425136,2040,AVG2
2112,Oslo,Verden,Sea,Ammonia,1,Fish,7008.704006223071,2040,AVG2
2113,Oslo,Verden,Sea,Ammonia,1,General cargo,26000.517970077923,2040,AVG2
2114,Oslo,Verden,Sea,Ammonia,1,Industrial goods,410030.5878999773,2040,AVG2
2115,Oslo,Verden,Sea,Ammonia,1,Timber,10148.55647680684,2040,AVG2
2116,Oslo,Verden,Sea,Ammonia,1,Wet bulk,148059.27509519132,2040,AVG2
2117,Oslo,Verden,Sea,Ammonia,1,Dry bulk,132153.24810778294,2050,AVG2
2118,Oslo,Verden,Sea,Ammonia,1,Fish,8630.180721271803,2050,AVG2
2119,Oslo,Verden,Sea,Ammonia,1,General cargo,32517.690266185822,2050,AVG2
2120,Oslo,Verden,Sea,Ammonia,1,Industrial goods,514470.51111939264,2050,AVG2
2121,Oslo,Verden,Sea,Ammonia,1,Other thermo,18482.793214181802,2050,AVG2
2122,Oslo,Verden,Sea,Ammonia,1,Timber,11323.7980385232,2050,AVG2
2123,Oslo,Verden,Sea,Ammonia,1,Wet bulk,184294.04888250917,2050,AVG2
2124,Verden,Oslo,Sea,Ammonia,1,Dry bulk,257882.7167817939,2030,AVG2
2125,Verden,Oslo,Sea,Ammonia,1,Fish,4164.23420333892,2030,AVG2
2126,Verden,Oslo,Sea,Ammonia,1,General cargo,272992.76082087855,2030,AVG2
2127,Verden,Oslo,Sea,Ammonia,1,Other thermo,145316.157557067,2030,AVG2
2128,Verden,Oslo,Sea,Ammonia,1,Timber,25762.155959142186,2030,AVG2
2129,Verden,Oslo,Sea,Ammonia,1,Wet bulk,140679.79600820038,2030,AVG2
2130,Verden,Oslo,Sea,Ammonia,1,Dry bulk,291578.2047380775,2040,AVG2
2131,Verden,Oslo,Sea,Ammonia,1,Fish,3924.8027271116325,2040,AVG2
2132,Verden,Oslo,Sea,Ammonia,1,General cargo,318671.26144742063,2040,AVG2
2133,Verden,Oslo,Sea,Ammonia,1,Other thermo,164723.95414824857,2040,AVG2
2134,Verden,Oslo,Sea,Ammonia,1,Timber,23026.64997055864,2040,AVG2
2135,Verden,Oslo,Sea,Ammonia,1,Wet bulk,138228.09605160783,2040,AVG2
2136,Verden,Oslo,Sea,Ammonia,1,Dry bulk,322702.8097105926,2050,AVG2
2137,Verden,Oslo,Sea,Ammonia,1,Fish,3675.230204414726,2050,AVG2
2138,Verden,Oslo,Sea,Ammonia,1,General cargo,374690.54538106406,2050,AVG2
2139,Verden,Oslo,Sea,Ammonia,1,Industrial goods,763849.6351869475,2050,AVG2
2140,Verden,Oslo,Sea,Ammonia,1,Other thermo,188968.3564382557,2050,AVG2
2141,Verden,Oslo,Sea,Ammonia,1,Timber,20349.851966759503,2050,AVG2
2142,Verden,Oslo,Sea,Ammonia,1,Wet bulk,141499.5662942745,2050,AVG2
2143,Bodø,Skien,Sea,LNG,1,Dry bulk,48458.64082852048,2020,AVG2
2144,Bodø,Skien,Sea,LNG,1,Fish,143.83916809109922,2020,AVG2
2145,Bodø,Skien,Sea,LNG,1,General cargo,1067.3999923053598,2020,AVG2
2146,Bodø,Skien,Sea,LNG,1,Industrial goods,3493.742041784742,2020,AVG2
2147,Bodø,Skien,Sea,LNG,1,Other thermo,98.07835548101019,2020,AVG2
2148,Bodø,Skien,Sea,LNG,1,Wet bulk,1382.7492920739528,2020,AVG2
2149,Bodø,Skien,Sea,LNG,1,Dry bulk,55824.42134609981,2025,AVG2
2150,Bodø,Skien,Sea,LNG,1,Fish,165.78404343418987,2025,AVG2
2151,Bodø,Skien,Sea,LNG,1,General cargo,1218.134440877734,2025,AVG2
2152,Bodø,Skien,Sea,LNG,1,Industrial goods,4045.5609171159003,2025,AVG2
2153,Bodø,Skien,Sea,LNG,1,Other thermo,110.77058481553132,2025,AVG2
2154,Bodø,Skien,Sea,LNG,1,Wet bulk,1524.794307999445,2025,AVG2
2155,Bodø,Skien,Sea,LNG,1,Dry bulk,64379.16521473488,2030,AVG2
2156,Bodø,Skien,Sea,LNG,1,Fish,191.10552080761585,2030,AVG2
2157,Bodø,Skien,Sea,LNG,1,General cargo,1391.3151375917175,2030,AVG2
2158,Bodø,Skien,Sea,LNG,1,Industrial goods,4687.387587618954,2030,AVG2
2159,Bodø,Skien,Sea,LNG,1,Other thermo,125.49032719099264,2030,AVG2
2160,Bodø,Skien,Sea,LNG,1,Wet bulk,1694.8184580310485,2030,AVG2
2161,Skien,Bodø,Sea,LNG,1,Dry bulk,14628.420161570997,2020,AVG2
2162,Skien,Bodø,Sea,LNG,1,Fish,104.90201212484284,2020,AVG2
2163,Skien,Bodø,Sea,LNG,1,General cargo,6730.652358260718,2020,AVG2
2164,Skien,Bodø,Sea,LNG,1,Industrial goods,4367.305014583813,2020,AVG2
2165,Skien,Bodø,Sea,LNG,1,Other thermo,272.00284898678564,2020,AVG2
2166,Skien,Bodø,Sea,LNG,1,Wet bulk,17203.32838848579,2020,AVG2
2167,Skien,Bodø,Sea,LNG,1,Dry bulk,16891.744403977944,2025,AVG2
2168,Skien,Bodø,Sea,LNG,1,Fish,117.6777080385341,2025,AVG2
2169,Skien,Bodø,Sea,LNG,1,General cargo,7750.330822307243,2025,AVG2
2170,Skien,Bodø,Sea,LNG,1,Industrial goods,5029.711839736992,2025,AVG2
2171,Skien,Bodø,Sea,LNG,1,Other thermo,300.4902477336016,2025,AVG2
2172,Skien,Bodø,Sea,LNG,1,Wet bulk,17001.995025361117,2025,AVG2
2173,Skien,Bodø,Sea,LNG,1,Dry bulk,19567.956455631527,2030,AVG2
2174,Skien,Bodø,Sea,LNG,1,Fish,132.0174862004572,2030,AVG2
2175,Skien,Bodø,Sea,LNG,1,General cargo,8949.633368408407,2030,AVG2
2176,Skien,Bodø,Sea,LNG,1,Industrial goods,5801.551377857529,2030,AVG2
2177,Skien,Bodø,Sea,LNG,1,Other thermo,332.60540256611523,2030,AVG2
2178,Skien,Bodø,Sea,LNG,1,Wet bulk,16947.28317778507,2030,AVG2
2179,Bodø,Skien,Sea,Ammonia,1,Dry bulk,66543.9025241302,2040,AVG2
2180,Bodø,Skien,Sea,Ammonia,1,Fish,232.2080278231435,2040,AVG2
2181,Bodø,Skien,Sea,Ammonia,1,General cargo,1477.7083407194,2040,AVG2
2182,Bodø,Skien,Sea,Ammonia,1,Industrial goods,4997.948728135609,2040,AVG2
2183,Bodø,Skien,Sea,Ammonia,1,Other thermo,147.26256363936216,2040,AVG2
2184,Bodø,Skien,Sea,Ammonia,1,Wet bulk,1764.0168076191455,2040,AVG2
2185,Bodø,Skien,Sea,Ammonia,1,Dry bulk,72744.58827941465,2050,AVG2
2186,Bodø,Skien,Sea,Ammonia,1,Fish,272.3326303076256,2050,AVG2
2187,Bodø,Skien,Sea,Ammonia,1,General cargo,1644.9075543982094,2050,AVG2
2188,Bodø,Skien,Sea,Ammonia,1,Industrial goods,5679.222635053905,2050,AVG2
2189,Bodø,Skien,Sea,Ammonia,1,Other thermo,167.66297499067014,2050,AVG2
2190,Bodø,Skien,Sea,Ammonia,1,Wet bulk,1947.5795886155117,2050,AVG2
2191,Skien,Bodø,Sea,Ammonia,1,Dry bulk,18921.679961467886,2040,AVG2
2192,Skien,Bodø,Sea,Ammonia,1,Fish,149.83144349370875,2040,AVG2
2193,Skien,Bodø,Sea,Ammonia,1,General cargo,9490.775214964551,2040,AVG2
2194,Skien,Bodø,Sea,Ammonia,1,Industrial goods,6235.269366566119,2040,AVG2
2195,Skien,Bodø,Sea,Ammonia,1,Other thermo,377.5157933842257,2040,AVG2
2196,Skien,Bodø,Sea,Ammonia,1,Wet bulk,15169.450355960103,2040,AVG2
2197,Skien,Bodø,Sea,Ammonia,1,Dry bulk,19636.027295612883,2050,AVG2
2198,Skien,Bodø,Sea,Ammonia,1,Fish,166.77961523077974,2050,AVG2
2199,Skien,Bodø,Sea,Ammonia,1,General cargo,10206.108961035488,2050,AVG2
2200,Skien,Bodø,Sea,Ammonia,1,Industrial goods,6756.411158262241,2050,AVG2
2201,Skien,Bodø,Sea,Ammonia,1,Other thermo,404.0973334023722,2050,AVG2
2202,Skien,Bodø,Sea,Ammonia,1,Wet bulk,13717.402359323054,2050,AVG2
2203,Ålesund,Kontinentalsokkelen,Sea,LNG,1,Dry bulk,6936.530076973189,2020,AVG2
2204,Ålesund,Kontinentalsokkelen,Sea,LNG,1,Fish,573.533786615715,2020,AVG2
2205,Ålesund,Kontinentalsokkelen,Sea,LNG,1,General cargo,11129.901693432725,2020,AVG2
2206,Ålesund,Kontinentalsokkelen,Sea,LNG,1,Industrial goods,3718.9622681744977,2020,AVG2
2207,Ålesund,Kontinentalsokkelen,Sea,LNG,1,Wet bulk,3546.3653610739257,2020,AVG2
2208,Ålesund,Kontinentalsokkelen,Sea,LNG,1,Dry bulk,6749.271508899711,2025,AVG2
2209,Ålesund,Kontinentalsokkelen,Sea,LNG,1,Fish,652.692566057778,2025,AVG2
2210,Ålesund,Kontinentalsokkelen,Sea,LNG,1,General cargo,10249.707563660744,2025,AVG2
2211,Ålesund,Kontinentalsokkelen,Sea,LNG,1,Industrial goods,3437.8558995269473,2025,AVG2
2212,Ålesund,Kontinentalsokkelen,Sea,LNG,1,Wet bulk,2684.320331990494,2025,AVG2
2213,Ålesund,Kontinentalsokkelen,Sea,LNG,1,Dry bulk,6567.1639443123595,2030,AVG2
2214,Ålesund,Kontinentalsokkelen,Sea,LNG,1,Fish,742.7767914090225,2030,AVG2
2215,Ålesund,Kontinentalsokkelen,Sea,LNG,1,General cargo,9439.122467950752,2030,AVG2
2216,Ålesund,Kontinentalsokkelen,Sea,LNG,1,Industrial goods,3177.997606228386,2030,AVG2
2217,Ålesund,Kontinentalsokkelen,Sea,LNG,1,Wet bulk,2036.505281430213,2030,AVG2
2218,Ålesund,Kontinentalsokkelen,Sea,LNG,1,Dry bulk,3728.123444238755,2040,AVG2
2219,Ålesund,Kontinentalsokkelen,Sea,LNG,1,Fish,882.150854443641,2040,AVG2
2220,Ålesund,Kontinentalsokkelen,Sea,LNG,1,General cargo,6318.400439850282,2040,AVG2
2221,Ålesund,Kontinentalsokkelen,Sea,LNG,1,Industrial goods,1902.8455546655741,2040,AVG2
2222,Ålesund,Kontinentalsokkelen,Sea,LNG,1,Wet bulk,921.5267372707843,2040,AVG2
2223,Ålesund,Kontinentalsokkelen,Sea,LNG,1,Dry bulk,2515.7411132854822,2050,AVG2
2224,Ålesund,Kontinentalsokkelen,Sea,LNG,1,Industrial goods,1288.4029342082358,2050,AVG2
2225,Ålesund,Kontinentalsokkelen,Sea,LNG,1,Wet bulk,461.2285250119405,2050,AVG2
2226,Kontinentalsokkelen,Ålesund,Sea,LNG,1,Dry bulk,1124.4568496984461,2020,AVG2
2227,Kontinentalsokkelen,Ålesund,Sea,LNG,1,General cargo,89.04313519796052,2020,AVG2
2228,Kontinentalsokkelen,Ålesund,Sea,LNG,1,Wet bulk,10161.341619560928,2020,AVG2
2229,Kontinentalsokkelen,Ålesund,Sea,LNG,1,Dry bulk,1049.8725061198154,2025,AVG2
2230,Kontinentalsokkelen,Ålesund,Sea,LNG,1,General cargo,80.70055819536195,2025,AVG2
2231,Kontinentalsokkelen,Ålesund,Sea,LNG,1,Wet bulk,9009.649223995153,2025,AVG2
2232,Kontinentalsokkelen,Ålesund,Sea,LNG,1,Dry bulk,980.2352837299995,2030,AVG2
2233,Kontinentalsokkelen,Ålesund,Sea,LNG,1,General cargo,73.16500687023932,2030,AVG2
2234,Kontinentalsokkelen,Ålesund,Sea,LNG,1,Wet bulk,7991.097958325467,2030,AVG2
2235,Kontinentalsokkelen,Ålesund,Sea,LNG,1,Dry bulk,500.39388826498794,2040,AVG2
2236,Kontinentalsokkelen,Ålesund,Sea,LNG,1,General cargo,47.12830317992849,2040,AVG2
2237,Kontinentalsokkelen,Ålesund,Sea,LNG,1,Wet bulk,4234.268394063149,2040,AVG2
2238,Kontinentalsokkelen,Ålesund,Sea,LNG,1,Dry bulk,329.5391086968345,2050,AVG2
2239,Kontinentalsokkelen,Ålesund,Sea,LNG,1,Wet bulk,3111.408884258235,2050,AVG2
2240,Kontinentalsokkelen,Ålesund,Sea,Hydrogen,1,General cargo,32.27565495421617,2050,AVG2
2241,Ålesund,Kontinentalsokkelen,Sea,Ammonia,1,Fish,1023.80907322881,2050,AVG2
2242,Ålesund,Kontinentalsokkelen,Sea,Ammonia,1,General cargo,4403.790320575594,2050,AVG2
2243,Oslo,Kristiansand,Sea,LNG,1,Dry bulk,6154.159114883575,2020,AVG2
2244,Oslo,Kristiansand,Sea,LNG,1,Fish,146.05850332178196,2020,AVG2
2245,Oslo,Kristiansand,Sea,LNG,1,General cargo,16818.978981521035,2020,AVG2
2246,Oslo,Kristiansand,Sea,LNG,1,Industrial goods,16647.670460721325,2020,AVG2
2247,Oslo,Kristiansand,Sea,LNG,1,Other thermo,749.8163988768971,2020,AVG2
2248,Oslo,Kristiansand,Sea,LNG,1,Wet bulk,6694.618556715127,2020,AVG2
2249,Oslo,Kristiansand,Sea,LNG,1,Dry bulk,6628.24522985358,2025,AVG2
2250,Oslo,Kristiansand,Sea,LNG,1,Fish,159.0992740726389,2025,AVG2
2251,Oslo,Kristiansand,Sea,LNG,1,General cargo,56081.14774019817,2025,AVG2
2252,Oslo,Kristiansand,Sea,LNG,1,Industrial goods,19765.865308635686,2025,AVG2
2253,Oslo,Kristiansand,Sea,LNG,1,Other thermo,857.9001985363925,2025,AVG2
2254,Oslo,Kristiansand,Sea,LNG,1,Wet bulk,7411.221765924387,2025,AVG2
2255,Oslo,Kristiansand,Sea,LNG,1,Dry bulk,7169.089508991764,2030,AVG2
2256,Oslo,Kristiansand,Sea,LNG,1,Fish,174.02350824930107,2030,AVG2
2257,Oslo,Kristiansand,Sea,LNG,1,General cargo,25544.24247968315,2030,AVG2
2258,Oslo,Kristiansand,Sea,LNG,1,Industrial goods,23498.19576415846,2030,AVG2
2259,Oslo,Kristiansand,Sea,LNG,1,Other thermo,982.6344479532685,2030,AVG2
2260,Oslo,Kristiansand,Sea,LNG,1,Wet bulk,8285.059428479815,2030,AVG2
2261,Oslo,Kristiansand,Sea,LNG,1,Dry bulk,6053.60831755706,2040,AVG2
2262,Oslo,Kristiansand,Sea,LNG,1,Fish,193.49453745301022,2040,AVG2
2263,Oslo,Kristiansand,Sea,LNG,1,General cargo,27940.23272120514,2040,AVG2
2264,Oslo,Kristiansand,Sea,LNG,1,Industrial goods,25189.150089227565,2040,AVG2
2265,Oslo,Kristiansand,Sea,LNG,1,Other thermo,1169.8928456314577,2040,AVG2
2266,Oslo,Kristiansand,Sea,LNG,1,Wet bulk,8489.435903193775,2040,AVG2
2267,Oslo,Kristiansand,Sea,LNG,1,Dry bulk,5954.315500932767,2050,AVG2
2268,Oslo,Kristiansand,Sea,LNG,1,General cargo,22485.979615388176,2050,AVG2
2269,Oslo,Kristiansand,Sea,LNG,1,Industrial goods,29075.03679798186,2050,AVG2
2270,Oslo,Kristiansand,Sea,LNG,1,Wet bulk,9675.851273968161,2050,AVG2
2271,Kristiansand,Oslo,Sea,LNG,1,Dry bulk,1602.2524821999846,2020,AVG2
2272,Kristiansand,Oslo,Sea,LNG,1,Fish,133.61655615896785,2020,AVG2
2273,Kristiansand,Oslo,Sea,LNG,1,General cargo,8221.387766642134,2020,AVG2
2274,Kristiansand,Oslo,Sea,LNG,1,Industrial goods,4390.704109944849,2020,AVG2
2275,Kristiansand,Oslo,Sea,LNG,1,Other thermo,183.00127783899853,2020,AVG2
2276,Kristiansand,Oslo,Sea,LNG,1,Timber,110.01018720071475,2020,AVG2
2277,Kristiansand,Oslo,Sea,LNG,1,Wet bulk,315.80102910327844,2020,AVG2
2278,Kristiansand,Oslo,Sea,LNG,1,Dry bulk,1979.1998663009424,2025,AVG2
2279,Kristiansand,Oslo,Sea,LNG,1,Fish,159.72962575806827,2025,AVG2
2280,Kristiansand,Oslo,Sea,LNG,1,General cargo,11246.715592659828,2025,AVG2
2281,Kristiansand,Oslo,Sea,LNG,1,Industrial goods,5211.572652843758,2025,AVG2
2282,Kristiansand,Oslo,Sea,LNG,1,Other thermo,214.2963921501912,2025,AVG2
2283,Kristiansand,Oslo,Sea,LNG,1,Timber,113.06849505434323,2025,AVG2
2284,Kristiansand,Oslo,Sea,LNG,1,Wet bulk,375.4031937147072,2025,AVG2
2285,Kristiansand,Oslo,Sea,LNG,1,Dry bulk,2448.524157181978,2030,AVG2
2286,Kristiansand,Oslo,Sea,LNG,1,Fish,190.99734006587218,2030,AVG2
2287,Kristiansand,Oslo,Sea,LNG,1,General cargo,13512.75476824405,2030,AVG2
2288,Kristiansand,Oslo,Sea,LNG,1,Industrial goods,6190.229993671469,2030,AVG2
2289,Kristiansand,Oslo,Sea,LNG,1,Other thermo,251.189823087988,2030,AVG2
2290,Kristiansand,Oslo,Sea,LNG,1,Timber,116.2118245515633,2030,AVG2
2291,Kristiansand,Oslo,Sea,LNG,1,Wet bulk,447.0176299942083,2030,AVG2
2292,Kristiansand,Oslo,Sea,LNG,1,Dry bulk,2607.2076759743204,2040,AVG2
2293,Kristiansand,Oslo,Sea,LNG,1,Fish,239.4594397041937,2040,AVG2
2294,Kristiansand,Oslo,Sea,LNG,1,General cargo,15723.593109923706,2040,AVG2
2295,Kristiansand,Oslo,Sea,LNG,1,Industrial goods,7331.281868552259,2040,AVG2
2296,Kristiansand,Oslo,Sea,LNG,1,Other thermo,309.6212868305178,2040,AVG2
2297,Kristiansand,Oslo,Sea,LNG,1,Timber,117.05842427681358,2040,AVG2
2298,Kristiansand,Oslo,Sea,LNG,1,Wet bulk,507.46846148386214,2040,AVG2
2299,Kristiansand,Oslo,Sea,LNG,1,Dry bulk,3107.719891825019,2050,AVG2
2300,Kristiansand,Oslo,Sea,LNG,1,General cargo,16914.484117299402,2050,AVG2
2301,Kristiansand,Oslo,Sea,LNG,1,Industrial goods,8855.387636192703,2050,AVG2
2302,Kristiansand,Oslo,Sea,LNG,1,Other thermo,381.5967242081479,2050,AVG2
2303,Kristiansand,Oslo,Sea,LNG,1,Timber,117.49952003593394,2050,AVG2
2304,Kristiansand,Oslo,Sea,LNG,1,Wet bulk,605.8780641877016,2050,AVG2
2305,Bergen,Ålesund,Road,Diesel,1,Fish,932.4891828667859,2020,AVG2
2306,Bergen,Ålesund,Road,Diesel,1,General cargo,2379.4254680463378,2020,AVG2
2307,Bergen,Ålesund,Road,Diesel,1,Industrial goods,2566.434120454398,2020,AVG2
2308,Bergen,Ålesund,Road,Diesel,1,Other thermo,1223.9018246983198,2020,AVG2
2309,Bergen,Ålesund,Road,Diesel,1,Wet bulk,169.03917047897988,2020,AVG2
2310,Bergen,Ålesund,Road,Diesel,1,Fish,1055.7299463008144,2025,AVG2
2311,Bergen,Ålesund,Road,Diesel,1,General cargo,2792.9368236283426,2025,AVG2
2312,Bergen,Ålesund,Road,Diesel,1,Industrial goods,2906.3384891924134,2025,AVG2
2313,Bergen,Ålesund,Road,Diesel,1,Other thermo,1387.033965014261,2025,AVG2
2314,Bergen,Ålesund,Road,Diesel,1,Wet bulk,178.20507997539863,2025,AVG2
2315,Ålesund,Bergen,Road,Diesel,1,Fish,1248.4301361314074,2020,AVG2
2316,Ålesund,Bergen,Road,Diesel,1,General cargo,1893.282919166897,2020,AVG2
2317,Ålesund,Bergen,Road,Diesel,1,Industrial goods,1866.9736082361849,2020,AVG2
2318,Ålesund,Bergen,Road,Diesel,1,Other thermo,75.59566808057478,2020,AVG2
2319,Ålesund,Bergen,Road,Diesel,1,Wet bulk,668.1690579359774,2020,AVG2
2320,Ålesund,Bergen,Road,Diesel,1,Fish,1435.9624741181633,2025,AVG2
2321,Ålesund,Bergen,Road,Diesel,1,General cargo,2155.9431931118747,2025,AVG2
2322,Ålesund,Bergen,Road,Diesel,1,Industrial goods,2081.070443125722,2025,AVG2
2323,Ålesund,Bergen,Road,Diesel,1,Other thermo,84.38303821295462,2025,AVG2
2324,Ålesund,Bergen,Road,Diesel,1,Wet bulk,752.2918564789279,2025,AVG2
2325,Bergen,Ålesund,Road,Biodiesel,1,Dry bulk,2670.3150516773253,2020,AVG2
2326,Bergen,Ålesund,Road,Biodiesel,1,Dry bulk,3089.94282759041,2025,AVG2
2327,Bergen,Ålesund,Road,Biodiesel,1,Fish,1197.8742613923218,2030,AVG2
2328,Bergen,Ålesund,Road,Biodiesel,1,General cargo,3286.722027395258,2030,AVG2
2329,Bergen,Ålesund,Road,Biodiesel,1,Industrial goods,3301.139013498735,2030,AVG2
2330,Bergen,Ålesund,Road,Biodiesel,1,Other thermo,1573.8078564152415,2030,AVG2
2331,Bergen,Ålesund,Road,Biodiesel,1,Fish,3614.4978586878474,2050,AVG2
2332,Bergen,Ålesund,Road,Biodiesel,1,General cargo,8432.872772374183,2050,AVG2
2333,Bergen,Ålesund,Road,Biodiesel,1,Other thermo,669.9259309069437,2050,AVG2
2334,Ålesund,Bergen,Road,Biodiesel,1,Dry bulk,1298.942859916914,2020,AVG2
2335,Ålesund,Bergen,Road,Biodiesel,1,Dry bulk,1469.434386409712,2025,AVG2
2336,Ålesund,Bergen,Road,Biodiesel,1,Fish,1651.8065518553744,2030,AVG2
2337,Ålesund,Bergen,Road,Biodiesel,1,General cargo,2460.1788066452236,2030,AVG2
2338,Ålesund,Bergen,Road,Biodiesel,1,Industrial goods,2324.881402481751,2030,AVG2
2339,Ålesund,Bergen,Road,Biodiesel,1,Other thermo,94.24735490920625,2030,AVG2
