,path,product,time_period,weight,scenario
8471,"[('Nord-Sverige', 'Oslo', 'Sea', 1)]",Dry bulk,2030,0.091076627873903,AVG22
8472,"[('Nord-Sverige', 'Oslo', 'Sea', 1)]",General cargo,2030,0.04307298277161679,AVG22
8473,"[('Nord-Sverige', 'Oslo', 'Sea', 1)]",Industrial goods,2030,0.5342199475875405,AVG22
8474,"[('Nord-Sverige', 'Oslo', 'Sea', 1)]",Other thermo,2030,0.0025404039629813528,AVG22
8475,"[('Nord-Sverige', 'Oslo', 'Sea', 1)]",Timber,2030,0.01176479530498499,AVG22
8476,"[('Nord-Sverige', 'Oslo', 'Sea', 1)]",Wet bulk,2030,1.3111926378938252,AVG22
8477,"[('Nord-Sverige', 'Oslo', 'Sea', 1)]",Dry bulk,2040,0.11131733712943172,AVG22
8478,"[('Nord-Sverige', 'Oslo', 'Sea', 1)]",General cargo,2040,0.04942436877774595,AVG22
8479,"[('Nord-Sverige', 'Oslo', 'Sea', 1)]",Industrial goods,2040,0.5964444128275469,AVG22
8480,"[('Nord-Sverige', 'Oslo', 'Sea', 1)]",Other thermo,2040,0.002792695692961855,AVG22
8481,"[('Nord-Sverige', 'Oslo', 'Sea', 1)]",Timber,2040,0.010223695470131968,AVG22
8482,"[('Nord-Sverige', 'Oslo', 'Sea', 1)]",Wet bulk,2040,1.4129861377545103,AVG22
8483,"[('Nord-Sverige', 'Oslo', 'Sea', 1)]",Dry bulk,2050,0.1323484781921184,AVG22
8484,"[('Nord-Sverige', 'Oslo', 'Sea', 1)]",General cargo,2050,0.05766383160005338,AVG22
8485,"[('Nord-Sverige', 'Oslo', 'Sea', 1)]",Industrial goods,2050,0.6805846380243029,AVG22
8486,"[('Nord-Sverige', 'Oslo', 'Sea', 1)]",Other thermo,2050,0.003162482828687177,AVG22
8487,"[('Nord-Sverige', 'Oslo', 'Sea', 1)]",Timber,2050,0.008774919647637311,AVG22
8488,"[('Nord-Sverige', 'Oslo', 'Sea', 1)]",Wet bulk,2050,1.5538106934251932,AVG22
8489,"[('Ålesund', 'Kontinentalsokkelen', 'Sea', 1)]",Dry bulk,2020,15.414511282162643,AVG22
8490,"[('Ålesund', 'Kontinentalsokkelen', 'Sea', 1)]",Fish,2020,1.2745195258127,AVG22
8491,"[('Ålesund', 'Kontinentalsokkelen', 'Sea', 1)]",General cargo,2020,24.733114874294944,AVG22
8492,"[('Ålesund', 'Kontinentalsokkelen', 'Sea', 1)]",Industrial goods,2020,8.264360595943328,AVG22
8493,"[('Ålesund', 'Kontinentalsokkelen', 'Sea', 1)]",Wet bulk,2020,7.880811913497612,AVG22
8494,"[('Ålesund', 'Kontinentalsokkelen', 'Sea', 1)]",Dry bulk,2025,14.998381130888246,AVG22
8495,"[('Ålesund', 'Kontinentalsokkelen', 'Sea', 1)]",Fish,2025,1.45042792457284,AVG22
8496,"[('Ålesund', 'Kontinentalsokkelen', 'Sea', 1)]",General cargo,2025,22.777127919246098,AVG22
8497,"[('Ålesund', 'Kontinentalsokkelen', 'Sea', 1)]",Industrial goods,2025,7.63967977672655,AVG22
8498,"[('Ålesund', 'Kontinentalsokkelen', 'Sea', 1)]",Wet bulk,2025,5.9651562933122095,AVG22
8499,"[('Ålesund', 'Kontinentalsokkelen', 'Sea', 1)]",Dry bulk,2030,14.593697654027466,AVG22
8500,"[('Ålesund', 'Kontinentalsokkelen', 'Sea', 1)]",Fish,2030,1.65061509202005,AVG22
8501,"[('Ålesund', 'Kontinentalsokkelen', 'Sea', 1)]",General cargo,2030,20.975827706557226,AVG22
8502,"[('Ålesund', 'Kontinentalsokkelen', 'Sea', 1)]",Industrial goods,2030,7.062216902729746,AVG22
8503,"[('Ålesund', 'Kontinentalsokkelen', 'Sea', 1)]",Wet bulk,2030,4.52556729206714,AVG22
8504,"[('Ålesund', 'Kontinentalsokkelen', 'Sea', 1)]",Dry bulk,2040,8.284718764975011,AVG22
8505,"[('Ålesund', 'Kontinentalsokkelen', 'Sea', 1)]",Fish,2040,1.96033523209698,AVG22
8506,"[('Ålesund', 'Kontinentalsokkelen', 'Sea', 1)]",General cargo,2040,14.04088986633396,AVG22
8507,"[('Ålesund', 'Kontinentalsokkelen', 'Sea', 1)]",Industrial goods,2040,4.228545677034609,AVG22
8508,"[('Ålesund', 'Kontinentalsokkelen', 'Sea', 1)]",Wet bulk,2040,2.0478371939350763,AVG22
8509,"[('Ålesund', 'Kontinentalsokkelen', 'Sea', 1)]",Dry bulk,2050,5.590535807301071,AVG22
8510,"[('Ålesund', 'Kontinentalsokkelen', 'Sea', 1)]",Fish,2050,2.2751312738418,AVG22
8511,"[('Ålesund', 'Kontinentalsokkelen', 'Sea', 1)]",General cargo,2050,9.786200712390208,AVG22
8512,"[('Ålesund', 'Kontinentalsokkelen', 'Sea', 1)]",Industrial goods,2050,2.8631176315738576,AVG22
8513,"[('Ålesund', 'Kontinentalsokkelen', 'Sea', 1)]",Wet bulk,2050,1.0249522778043123,AVG22
8514,"[('Kontinentalsokkelen', 'Ålesund', 'Sea', 1)]",Dry bulk,2020,2.49879299932988,AVG22
8515,"[('Kontinentalsokkelen', 'Ålesund', 'Sea', 1)]",General cargo,2020,0.1978736337732456,AVG22
8516,"[('Kontinentalsokkelen', 'Ålesund', 'Sea', 1)]",Wet bulk,2020,22.58075915457984,AVG22
8517,"[('Kontinentalsokkelen', 'Ålesund', 'Sea', 1)]",Dry bulk,2025,2.33305001359959,AVG22
8518,"[('Kontinentalsokkelen', 'Ålesund', 'Sea', 1)]",General cargo,2025,0.179334573767471,AVG22
8519,"[('Kontinentalsokkelen', 'Ålesund', 'Sea', 1)]",Wet bulk,2025,20.021442719989228,AVG22
8520,"[('Kontinentalsokkelen', 'Ålesund', 'Sea', 1)]",Dry bulk,2030,2.17830063051111,AVG22
8521,"[('Kontinentalsokkelen', 'Ålesund', 'Sea', 1)]",General cargo,2030,0.1625889041560874,AVG22
8522,"[('Kontinentalsokkelen', 'Ålesund', 'Sea', 1)]",Wet bulk,2030,17.75799546294548,AVG22
8523,"[('Kontinentalsokkelen', 'Ålesund', 'Sea', 1)]",Dry bulk,2040,1.11198641836664,AVG22
8524,"[('Kontinentalsokkelen', 'Ålesund', 'Sea', 1)]",General cargo,2040,0.1047295626220633,AVG22
8525,"[('Kontinentalsokkelen', 'Ålesund', 'Sea', 1)]",Wet bulk,2040,9.40948532014033,AVG22
8526,"[('Kontinentalsokkelen', 'Ålesund', 'Sea', 1)]",Dry bulk,2050,0.73230913043741,AVG22
8527,"[('Kontinentalsokkelen', 'Ålesund', 'Sea', 1)]",General cargo,2050,0.07172367767603594,AVG22
8528,"[('Kontinentalsokkelen', 'Ålesund', 'Sea', 1)]",Wet bulk,2050,6.9142419650183005,AVG22
8529,"[('Bergen', 'Bodø', 'Sea', 1)]",Dry bulk,2020,11.198086901166578,AVG22
8530,"[('Bergen', 'Bodø', 'Sea', 1)]",Fish,2020,0.1930859110884005,AVG22
8531,"[('Bergen', 'Bodø', 'Sea', 1)]",General cargo,2020,3.9636000948803063,AVG22
8532,"[('Bergen', 'Bodø', 'Sea', 1)]",Industrial goods,2020,4.905566091947979,AVG22
8533,"[('Bergen', 'Bodø', 'Sea', 1)]",Other thermo,2020,1.4361754540329281,AVG22
8534,"[('Bergen', 'Bodø', 'Sea', 1)]",Wet bulk,2020,40.33511253772305,AVG22
8535,"[('Bergen', 'Bodø', 'Sea', 1)]",Dry bulk,2025,12.319283828788583,AVG22
8536,"[('Bergen', 'Bodø', 'Sea', 1)]",Fish,2025,0.219886441156288,AVG22
8537,"[('Bergen', 'Bodø', 'Sea', 1)]",General cargo,2025,4.460681344037763,AVG22
8538,"[('Bergen', 'Bodø', 'Sea', 1)]",Industrial goods,2025,5.636746319301257,AVG22
8539,"[('Bergen', 'Bodø', 'Sea', 1)]",Other thermo,2025,1.6139942845951598,AVG22
8540,"[('Bergen', 'Bodø', 'Sea', 1)]",Wet bulk,2025,38.53773482093329,AVG22
8541,"[('Bergen', 'Bodø', 'Sea', 1)]",Dry bulk,2030,13.585571078472748,AVG22
8542,"[('Bergen', 'Bodø', 'Sea', 1)]",Fish,2030,0.2505369492895467,AVG22
8543,"[('Bergen', 'Bodø', 'Sea', 1)]",General cargo,2030,5.034303138337736,AVG22
8544,"[('Bergen', 'Bodø', 'Sea', 1)]",Industrial goods,2030,6.49654368531838,AVG22
8545,"[('Bergen', 'Bodø', 'Sea', 1)]",Other thermo,2030,1.8172514945847087,AVG22
8546,"[('Bergen', 'Bodø', 'Sea', 1)]",Wet bulk,2030,36.95349456557564,AVG22
8547,"[('Bergen', 'Bodø', 'Sea', 1)]",Dry bulk,2040,13.314187224905787,AVG22
8548,"[('Bergen', 'Bodø', 'Sea', 1)]",Fish,2040,0.2968056975085793,AVG22
8549,"[('Bergen', 'Bodø', 'Sea', 1)]",General cargo,2040,5.602592673364584,AVG22
8550,"[('Bergen', 'Bodø', 'Sea', 1)]",Industrial goods,2040,7.120506192343224,AVG22
8551,"[('Bergen', 'Bodø', 'Sea', 1)]",Other thermo,2040,2.1344326329297205,AVG22
8552,"[('Bergen', 'Bodø', 'Sea', 1)]",Wet bulk,2040,30.49541192536559,AVG22
8553,"[('Bergen', 'Bodø', 'Sea', 1)]",Dry bulk,2050,13.147374894780937,AVG22
8554,"[('Bergen', 'Bodø', 'Sea', 1)]",Fish,2050,0.3399468040387709,AVG22
8555,"[('Bergen', 'Bodø', 'Sea', 1)]",General cargo,2050,6.08535123167724,AVG22
8556,"[('Bergen', 'Bodø', 'Sea', 1)]",Industrial goods,2050,7.724113193373123,AVG22
8557,"[('Bergen', 'Bodø', 'Sea', 1)]",Other thermo,2050,2.433278811654638,AVG22
8558,"[('Bergen', 'Bodø', 'Sea', 1)]",Wet bulk,2050,25.75003714920664,AVG22
8559,"[('Bodø', 'Bergen', 'Sea', 1)]",Dry bulk,2020,5.525226638611229,AVG22
8560,"[('Bodø', 'Bergen', 'Sea', 1)]",Fish,2020,3.3475592682425876,AVG22
8561,"[('Bodø', 'Bergen', 'Sea', 1)]",General cargo,2020,2.1121727971639133,AVG22
8562,"[('Bodø', 'Bergen', 'Sea', 1)]",Industrial goods,2020,2.843855861910046,AVG22
8563,"[('Bodø', 'Bergen', 'Sea', 1)]",Other thermo,2020,0.027638531654166174,AVG22
8564,"[('Bodø', 'Bergen', 'Sea', 1)]",Wet bulk,2020,2.447247809678844,AVG22
8565,"[('Bodø', 'Bergen', 'Sea', 1)]",Dry bulk,2025,6.203369574516814,AVG22
8566,"[('Bodø', 'Bergen', 'Sea', 1)]",Fish,2025,3.685391095926257,AVG22
8567,"[('Bodø', 'Bergen', 'Sea', 1)]",General cargo,2025,2.418142172568306,AVG22
8568,"[('Bodø', 'Bergen', 'Sea', 1)]",Industrial goods,2025,3.1733195919725627,AVG22
8569,"[('Bodø', 'Bergen', 'Sea', 1)]",Other thermo,2025,0.03219053006767047,AVG22
8570,"[('Bodø', 'Bergen', 'Sea', 1)]",Wet bulk,2025,2.804375054921544,AVG22
8571,"[('Bodø', 'Bergen', 'Sea', 1)]",Dry bulk,2030,6.974024066296348,AVG22
8572,"[('Bodø', 'Bergen', 'Sea', 1)]",Fish,2030,4.060132160165677,AVG22
8573,"[('Bodø', 'Bergen', 'Sea', 1)]",General cargo,2030,2.7735293284726636,AVG22
8574,"[('Bodø', 'Bergen', 'Sea', 1)]",Industrial goods,2030,3.543645292767459,AVG22
8575,"[('Bodø', 'Bergen', 'Sea', 1)]",Other thermo,2030,0.03750190545379206,AVG22
8576,"[('Bodø', 'Bergen', 'Sea', 1)]",Wet bulk,2030,3.219709429553926,AVG22
8577,"[('Bodø', 'Bergen', 'Sea', 1)]",Dry bulk,2040,6.966020895593436,AVG22
8578,"[('Bodø', 'Bergen', 'Sea', 1)]",Fish,2040,4.445222671399887,AVG22
8579,"[('Bodø', 'Bergen', 'Sea', 1)]",General cargo,2040,3.0827285077722384,AVG22
8580,"[('Bodø', 'Bergen', 'Sea', 1)]",Industrial goods,2040,3.5394744531262003,AVG22
8581,"[('Bodø', 'Bergen', 'Sea', 1)]",Other thermo,2040,0.04642001320627872,AVG22
8582,"[('Bodø', 'Bergen', 'Sea', 1)]",Wet bulk,2040,3.4865041560906103,AVG22
8583,"[('Bodø', 'Bergen', 'Sea', 1)]",Dry bulk,2050,7.6574428335449545,AVG22
8584,"[('Bodø', 'Bergen', 'Sea', 1)]",Fish,2050,5.00815779122669,AVG22
8585,"[('Bodø', 'Bergen', 'Sea', 1)]",General cargo,2050,3.488082132901631,AVG22
8586,"[('Bodø', 'Bergen', 'Sea', 1)]",Industrial goods,2050,4.024582651133731,AVG22
8587,"[('Bodø', 'Bergen', 'Sea', 1)]",Other thermo,2050,0.0553283514083737,AVG22
8588,"[('Bodø', 'Bergen', 'Sea', 1)]",Wet bulk,2050,3.8782152194754325,AVG22
8589,"[('Bergen', 'Nord-Sverige', 'Sea', 1)]",Dry bulk,2020,2.0926267560707164,AVG22
8590,"[('Bergen', 'Nord-Sverige', 'Sea', 1)]",Fish,2020,0.013446119240783849,AVG22
8591,"[('Bergen', 'Nord-Sverige', 'Sea', 1)]",General cargo,2020,0.0002709673883069869,AVG22
8592,"[('Bergen', 'Nord-Sverige', 'Sea', 1)]",Industrial goods,2020,0.015118612641802318,AVG22
8593,"[('Bergen', 'Nord-Sverige', 'Sea', 1)]",Wet bulk,2020,1.9304133879047447,AVG22
8594,"[('Bergen', 'Nord-Sverige', 'Sea', 1)]",Dry bulk,2025,2.2674286786416906,AVG22
8595,"[('Bergen', 'Nord-Sverige', 'Sea', 1)]",Fish,2025,0.01578398165928015,AVG22
8596,"[('Bergen', 'Nord-Sverige', 'Sea', 1)]",General cargo,2025,0.0003226459363148175,AVG22
8597,"[('Bergen', 'Nord-Sverige', 'Sea', 1)]",Industrial goods,2025,0.01767836873927691,AVG22
8598,"[('Bergen', 'Nord-Sverige', 'Sea', 1)]",Wet bulk,2025,2.227391283506411,AVG22
8599,"[('Bergen', 'Nord-Sverige', 'Sea', 1)]",Dry bulk,2030,2.456842531221481,AVG22
8600,"[('Bergen', 'Nord-Sverige', 'Sea', 1)]",Fish,2030,0.01852877469577684,AVG22
8601,"[('Bergen', 'Nord-Sverige', 'Sea', 1)]",General cargo,2030,0.00038420925133597,AVG22
8602,"[('Bergen', 'Nord-Sverige', 'Sea', 1)]",Industrial goods,2030,0.0206719173132283,AVG22
8603,"[('Bergen', 'Nord-Sverige', 'Sea', 1)]",Wet bulk,2030,2.5701647482136725,AVG22
8604,"[('Bergen', 'Nord-Sverige', 'Sea', 1)]",Dry bulk,2040,2.469313827929828,AVG22
8605,"[('Bergen', 'Nord-Sverige', 'Sea', 1)]",Fish,2040,0.02231556817885484,AVG22
8606,"[('Bergen', 'Nord-Sverige', 'Sea', 1)]",General cargo,2040,0.00047030596379780417,AVG22
8607,"[('Bergen', 'Nord-Sverige', 'Sea', 1)]",Industrial goods,2040,0.02482697157010728,AVG22
8608,"[('Bergen', 'Nord-Sverige', 'Sea', 1)]",Wet bulk,2040,3.036881046376987,AVG22
8609,"[('Bergen', 'Nord-Sverige', 'Sea', 1)]",Dry bulk,2050,2.553449663954989,AVG22
8610,"[('Bergen', 'Nord-Sverige', 'Sea', 1)]",Fish,2050,0.02770509208795787,AVG22
8611,"[('Bergen', 'Nord-Sverige', 'Sea', 1)]",General cargo,2050,0.000592661950659314,AVG22
8612,"[('Bergen', 'Nord-Sverige', 'Sea', 1)]",Industrial goods,2050,0.030723554984926498,AVG22
8613,"[('Bergen', 'Nord-Sverige', 'Sea', 1)]",Wet bulk,2050,3.7146570571839446,AVG22
8614,"[('Nord-Sverige', 'Bergen', 'Sea', 1)]",General cargo,2020,0.02112724388442552,AVG22
8615,"[('Nord-Sverige', 'Bergen', 'Sea', 1)]",Industrial goods,2020,0.009723770332997388,AVG22
8616,"[('Nord-Sverige', 'Bergen', 'Sea', 1)]",Other thermo,2020,0.06461742008700286,AVG22
8617,"[('Nord-Sverige', 'Bergen', 'Sea', 1)]",Wet bulk,2020,0.0017418176548437032,AVG22
8618,"[('Nord-Sverige', 'Bergen', 'Sea', 1)]",General cargo,2025,0.024630045215275523,AVG22
8619,"[('Nord-Sverige', 'Bergen', 'Sea', 1)]",Industrial goods,2025,0.010908668857495939,AVG22
8620,"[('Nord-Sverige', 'Bergen', 'Sea', 1)]",Other thermo,2025,0.0703336608467573,AVG22
8621,"[('Nord-Sverige', 'Bergen', 'Sea', 1)]",Wet bulk,2025,0.0019233708280880322,AVG22
8622,"[('Nord-Sverige', 'Bergen', 'Sea', 1)]",General cargo,2030,0.028720654431948447,AVG22
8623,"[('Nord-Sverige', 'Bergen', 'Sea', 1)]",Industrial goods,2030,0.012250167367476816,AVG22
8624,"[('Nord-Sverige', 'Bergen', 'Sea', 1)]",Other thermo,2030,0.07655592315221012,AVG22
8625,"[('Nord-Sverige', 'Bergen', 'Sea', 1)]",Wet bulk,2030,0.00212390240251693,AVG22
8626,"[('Nord-Sverige', 'Bergen', 'Sea', 1)]",General cargo,2040,0.033536489869992185,AVG22
8627,"[('Nord-Sverige', 'Bergen', 'Sea', 1)]",Industrial goods,2040,0.013452608140028115,AVG22
8628,"[('Nord-Sverige', 'Bergen', 'Sea', 1)]",Other thermo,2040,0.07934383509526051,AVG22
8629,"[('Nord-Sverige', 'Bergen', 'Sea', 1)]",Wet bulk,2040,0.00220889613516541,AVG22
8630,"[('Nord-Sverige', 'Bergen', 'Sea', 1)]",General cargo,2050,0.03822583498980813,AVG22
8631,"[('Nord-Sverige', 'Bergen', 'Sea', 1)]",Industrial goods,2050,0.014906796087863888,AVG22
8632,"[('Nord-Sverige', 'Bergen', 'Sea', 1)]",Other thermo,2050,0.08819225003781951,AVG22
8633,"[('Nord-Sverige', 'Bergen', 'Sea', 1)]",Wet bulk,2050,0.0025095799036469637,AVG22
8634,"[('Bodø', 'Verden', 'Sea', 1)]",Dry bulk,2020,10.881161283987804,AVG22
8635,"[('Bodø', 'Verden', 'Sea', 1)]",Fish,2020,7.1135513374640835,AVG22
8636,"[('Bodø', 'Verden', 'Sea', 1)]",General cargo,2020,0.0033360757100479328,AVG22
8637,"[('Bodø', 'Verden', 'Sea', 1)]",Industrial goods,2020,0.1770512876301722,AVG22
8638,"[('Bodø', 'Verden', 'Sea', 1)]",Wet bulk,2020,4.51624224405298,AVG22
8639,"[('Bodø', 'Verden', 'Sea', 1)]",Dry bulk,2025,12.73069116344937,AVG22
8640,"[('Bodø', 'Verden', 'Sea', 1)]",Fish,2025,8.330269948872797,AVG22
8641,"[('Bodø', 'Verden', 'Sea', 1)]",General cargo,2025,0.003856002868415085,AVG22
8642,"[('Bodø', 'Verden', 'Sea', 1)]",Industrial goods,2025,0.2060119585441492,AVG22
8643,"[('Bodø', 'Verden', 'Sea', 1)]",Wet bulk,2025,5.273960433544033,AVG22
8644,"[('Bodø', 'Verden', 'Sea', 1)]",Dry bulk,2030,14.89606530080524,AVG22
8645,"[('Bodø', 'Verden', 'Sea', 1)]",Fish,2030,9.755121270969795,AVG22
8646,"[('Bodø', 'Verden', 'Sea', 1)]",General cargo,2030,0.004457012474101333,AVG22
8647,"[('Bodø', 'Verden', 'Sea', 1)]",Industrial goods,2030,0.2397493810106269,AVG22
8648,"[('Bodø', 'Verden', 'Sea', 1)]",Wet bulk,2030,6.158811755123166,AVG22
8649,"[('Bodø', 'Verden', 'Sea', 1)]",Dry bulk,2040,17.842597924821437,AVG22
8650,"[('Bodø', 'Verden', 'Sea', 1)]",Fish,2040,11.710707371067809,AVG22
8651,"[('Bodø', 'Verden', 'Sea', 1)]",General cargo,2040,0.0052649666276419925,AVG22
8652,"[('Bodø', 'Verden', 'Sea', 1)]",Industrial goods,2040,0.28531086134830436,AVG22
8653,"[('Bodø', 'Verden', 'Sea', 1)]",Wet bulk,2040,7.36674959193183,AVG22
8654,"[('Bodø', 'Verden', 'Sea', 1)]",Dry bulk,2050,22.05697773688746,AVG22
8655,"[('Bodø', 'Verden', 'Sea', 1)]",Fish,2050,14.484577525083042,AVG22
8656,"[('Bodø', 'Verden', 'Sea', 1)]",General cargo,2050,0.006435393986469588,AVG22
8657,"[('Bodø', 'Verden', 'Sea', 1)]",Industrial goods,2050,0.3506140851717343,AVG22
8658,"[('Bodø', 'Verden', 'Sea', 1)]",Wet bulk,2050,9.098715841645673,AVG22
8659,"[('Verden', 'Bodø', 'Sea', 1)]",Dry bulk,2020,74.19234033683982,AVG22
8660,"[('Verden', 'Bodø', 'Sea', 1)]",General cargo,2020,0.815354655231598,AVG22
8661,"[('Verden', 'Bodø', 'Sea', 1)]",Industrial goods,2020,2.934426140993652,AVG22
8662,"[('Verden', 'Bodø', 'Sea', 1)]",Timber,2020,0.00229711097259359,AVG22
8663,"[('Verden', 'Bodø', 'Sea', 1)]",Wet bulk,2020,22.03914115009389,AVG22
8664,"[('Verden', 'Bodø', 'Sea', 1)]",Dry bulk,2025,78.54123979930613,AVG22
8665,"[('Verden', 'Bodø', 'Sea', 1)]",General cargo,2025,0.9059801735987896,AVG22
8666,"[('Verden', 'Bodø', 'Sea', 1)]",Industrial goods,2025,3.27019217614443,AVG22
8667,"[('Verden', 'Bodø', 'Sea', 1)]",Timber,2025,0.00202907074805823,AVG22
8668,"[('Verden', 'Bodø', 'Sea', 1)]",Wet bulk,2025,24.883571583690905,AVG22
8669,"[('Verden', 'Bodø', 'Sea', 1)]",Dry bulk,2030,83.19753946476172,AVG22
8670,"[('Verden', 'Bodø', 'Sea', 1)]",General cargo,2030,1.007038711501876,AVG22
8671,"[('Verden', 'Bodø', 'Sea', 1)]",Industrial goods,2030,3.645135093834957,AVG22
8672,"[('Verden', 'Bodø', 'Sea', 1)]",Timber,2030,0.00179230701073926,AVG22
8673,"[('Verden', 'Bodø', 'Sea', 1)]",Wet bulk,2030,28.115565415577752,AVG22
8674,"[('Verden', 'Bodø', 'Sea', 1)]",Dry bulk,2040,85.20201439488903,AVG22
8675,"[('Verden', 'Bodø', 'Sea', 1)]",General cargo,2040,1.0896858929921742,AVG22
8676,"[('Verden', 'Bodø', 'Sea', 1)]",Industrial goods,2040,3.995713796564998,AVG22
8677,"[('Verden', 'Bodø', 'Sea', 1)]",Timber,2040,0.00135667827987491,AVG22
8678,"[('Verden', 'Bodø', 'Sea', 1)]",Wet bulk,2040,31.596074952546473,AVG22
8679,"[('Verden', 'Bodø', 'Sea', 1)]",Dry bulk,2050,81.55795915431018,AVG22
8680,"[('Verden', 'Bodø', 'Sea', 1)]",General cargo,2050,1.16603163537304,AVG22
8681,"[('Verden', 'Bodø', 'Sea', 1)]",Industrial goods,2050,4.246810848024495,AVG22
8682,"[('Verden', 'Bodø', 'Sea', 1)]",Timber,2050,0.0010314597452130202,AVG22
8683,"[('Verden', 'Bodø', 'Sea', 1)]",Wet bulk,2050,33.00431029733343,AVG22
8684,"[('Kristiansand', 'Stavanger', 'Sea', 1)]",Dry bulk,2050,1.2038203785237425,AVG22
8685,"[('Stavanger', 'Kristiansand', 'Sea', 1)]",Dry bulk,2040,9.134694912170346,AVG22
8686,"[('Stavanger', 'Kristiansand', 'Sea', 1)]",Dry bulk,2050,18.19806620442789,AVG22
8687,"[('Tromsø', 'Ålesund', 'Sea', 1)]",Fish,2020,6.299289113650008,AVG22
8688,"[('Tromsø', 'Ålesund', 'Sea', 1)]",Industrial goods,2020,0.12614882357474252,AVG22
8689,"[('Tromsø', 'Ålesund', 'Sea', 1)]",Other thermo,2020,0.007506683082861119,AVG22
8690,"[('Tromsø', 'Ålesund', 'Sea', 1)]",Wet bulk,2020,5.2212380744347024,AVG22
8691,"[('Tromsø', 'Ålesund', 'Sea', 1)]",Dry bulk,2025,3.088474702273804,AVG22
8692,"[('Tromsø', 'Ålesund', 'Sea', 1)]",Fish,2025,7.289578239820568,AVG22
8693,"[('Tromsø', 'Ålesund', 'Sea', 1)]",Industrial goods,2025,0.14675823064004773,AVG22
8694,"[('Tromsø', 'Ålesund', 'Sea', 1)]",Other thermo,2025,0.008491370469502197,AVG22
8695,"[('Tromsø', 'Ålesund', 'Sea', 1)]",Wet bulk,2025,5.715937742578143,AVG22
8696,"[('Tromsø', 'Ålesund', 'Sea', 1)]",Dry bulk,2030,3.712298223052951,AVG22
8697,"[('Tromsø', 'Ålesund', 'Sea', 1)]",Fish,2030,8.43762079547742,AVG22
8698,"[('Tromsø', 'Ålesund', 'Sea', 1)]",General cargo,2030,8.486189809094553,AVG22
